ANALS_YM,CMPNM_NM,SIGNGU_NM,ADSTRD_NM,AREA_NM,MLSFC_NM,SCLAS_NM,JJINHBT_SALES_PRICE_RATE,JJINHBT_SALES_CO_RATE,OTSD_SALES_PRICE_RATE,OTSD_SALES_CO_RATE,ALL_SALES_PRICE_RATE,ALL_SALES_CO_RATE,VARTION_RT,RANK_CO,GID_ID
202312,(주)블루밍그릴,서귀포시,예래동,서귀포시내,한식,가정식,0.72,0.44,1.72,2.01,1.74,1.92,-0.48,14613,나나98b74a
202312,컴포즈커피외도점,제주시,외도동,제주시내,음료,커피,0.71,9.3,0.04,1.1,0.15,4.08,0.07,2786,다다00a00b
202312,친한친구분식,제주시,외도동,제주시내,간식,분식,0.01,0.12,0,0,0,0.04,0,6123,다다00b00b
202312,메가엠지씨커피제주이호로드점,제주시,이호동,제주시내,음료,커피,0.06,0.64,0.01,0.19,0.02,0.38,-0.38,14387,다다03a00b
202312,제주라면2호점,제주시,도두동,제주시내,한식,가정식,0.09,0.26,0.31,2.01,0.31,1.86,-0.62,14779,다다04a02a
202312,또바기,제주시,노형동,제주시내,한식,단품요리 전문,1.21,1.75,0.02,0.06,0.21,0.64,-0.17,13080,다나04b99b
202312,별미집,제주시,노형동,제주시내,한식,가정식,1.64,4.01,0.04,0.32,0.3,1.62,0.01,6118,다다04b00a
202312,너야말로진정회신제주점,제주시,노형동,제주시내,한식,단품요리 전문,0,0,0.02,0.09,0.02,0.08,-0.02,8104,다나05a99a
202312,후라이드의품격,제주시,노형동,제주시내,한식,단품요리 전문,0.05,0.17,0,0.01,0.01,0.07,-0.03,9035,다다05a00a
202312,몽키비치,서귀포시,중문동,서귀포시내,한식,단품요리 전문,0,0,0,0,0,0,0,6124,나나99b73b
202312,육회말투아웃,서귀포시,중문동,서귀포시내,한식,단품요리 전문,0.15,0.16,0.01,0.03,0.04,0.08,-0.02,8105,나나99b73b
202312,산촌오리외도점,제주시,외도동,제주시내,한식,오리,0.61,0.44,0,0,0.1,0.15,-0.06,10250,다다00b00a
202312,한솥도시락 제주외도동점,제주시,외도동,제주시내,기타,도시락,1.49,1.99,0,0.06,0.24,0.72,-0.01,7485,다나00b99b
202312,국대전,제주시,외도동,제주시내,한식,가정식,0.31,0.63,0.01,0.08,0.06,0.28,-0.08,11240,다나00b99b
202312,피자베이 노형점,제주시,노형동,제주시내,피자.치킨.햄버거,피자,0.44,0.99,0.02,0.06,0.09,0.39,-0.13,12375,다나04b99a
202312,카츠쿠,제주시,노형동,제주시내,아시아음식,일식,0.29,0.65,0.03,0.12,0.07,0.32,-0.07,10774,다나05a99b
202312,봉구비어노형점,제주시,노형동,제주시내,주점및주류판매,맥주/요리주점,0.82,1.59,0.02,0.05,0.15,0.57,0.03,4296,다다05a00a
202312,카페온,제주시,노형동,제주시내,음료,커피,0.18,0.68,0.02,0.15,0.04,0.36,-0.11,11922,다다05a00a
202312,아라차림,제주시,아라동,제주시내,한식,단품요리 전문,0.07,0.12,0.01,0.02,0.02,0.05,-0.02,8106,다나10b98a
202312,정담오리회전숯불구이,제주시,외도동,제주시내,한식,오리,1.73,0.32,0.05,0.08,0.32,0.17,0.06,3222,다나00a99b
202312,후라이드참맛있는집제주외도점,제주시,외도동,제주시내,한식,단품요리 전문,0.11,0.28,0.01,0.08,0.02,0.16,0.06,3223,다나00b99b
202312,명랑부대찌개 외도점,제주시,외도동,제주시내,한식,단품요리 전문,0.17,0.56,0.01,0.06,0.03,0.24,0.1,2054,다나00b99b
202312,탐라는집,제주시,도두동,제주시내,한식,가정식,0.03,0.08,0.01,0.08,0.02,0.09,0.03,4451,다다03b01b
202312,부산아지매집노형점부산아재,제주시,노형동,제주시내,한식,단품요리 전문,0.94,2.3,0.04,0.2,0.19,0.94,-0.03,8468,다나04a99a
202312,서서아이스크림(정존점),제주시,노형동,제주시내,간식,아이스크림/빙수,0.01,0.09,0,0,0,0.03,-0.03,8535,다나04b99b
202312,삼치고집,제주시,노형동,제주시내,아시아음식,일식,0.95,0.71,0.01,0.02,0.16,0.25,-0.13,12376,다다05a00a
202312,국밥생각노형점,제주시,노형동,제주시내,한식,국밥,1.63,5.52,0.05,0.41,0.31,2.21,0.13,1684,다나05a99a
202312,영락마을회관국수연동본점,제주시,연동,제주시내,한식,면류,0.13,0.37,0.12,0.66,0.14,0.71,-0.24,13702,다나06a99b
202312,카페델라,제주시,연동,제주시내,카페,커피,0.63,0.04,0,0,0.1,0.01,-0.01,7114,다다06b00a
202312,비바리순댓국본점,제주시,연동,제주시내,한식,단품요리 전문,0.16,0.42,0.01,0.05,0.03,0.18,-0.03,8536,다다06b00a
202312,신시가지횟집,서귀포시,대천동,서귀포시내,한식,회,0.37,0.4,0.08,0.11,0.13,0.23,0.02,5253,다나07a73b
202312,오직흑돼지,제주시,용담2동,제주시내,한식,돼지고기,0.56,0.16,0.76,1.13,0.81,1.05,-0.03,9077,다다07b03a
202312,오식당,제주시,용담2동,제주시내,한식,가정식,0.52,1.11,0.01,0.08,0.09,0.44,0.25,686,다다07b01b
202312,흥운김밥,제주시,용담2동,제주시내,간식,분식,0.03,0.13,0.01,0.1,0.01,0.13,-0.01,7486,다다08a03a
202312,주식회사아라온푸드 체육회관지점,제주시,오라동,제주시내,한식,단품요리 전문,0.3,0.58,0,0.01,0.05,0.2,0.08,2556,다다08a01a
202312,유건푸드,제주시,용담1동,제주시내,한식,단품요리 전문,0.09,0.24,0.03,0.17,0.05,0.23,-0.04,9527,다다08b02b
202312,동막골서사라점,제주시,삼도1동,제주시내,한식,단품요리 전문,3.52,8.18,0.09,0.56,0.64,3.23,-0.12,12320,다다08b01b
202312,미국식제주점,제주시,노형동,제주시내,패스트푸드,햄버거,0.17,0.4,0.13,0.71,0.15,0.76,-0.2,13347,다다05a00a
202312,난타5000 연동점,제주시,연동,제주시내,피자.치킨.햄버거,피자,0.07,0.16,0,0.03,0.01,0.08,-0.03,8537,다나05b98b
202312,탐라요정 신제주점,제주시,연동,제주시내,주점,주류,2.86,2.78,0.22,0.56,0.66,1.42,-0.04,9682,다나06a99b
202312,더키친 글라,제주시,연동,제주시내,양식,양식,1.65,1.27,0.09,0.17,0.34,0.57,-0.13,12345,다나06a99b
202312,정현이모,제주시,연동,제주시내,한식,단품요리 전문,0.26,1.39,0.02,0.21,0.06,0.65,0.27,579,다나06a99b
202312,에바돈가츠제주연동점,제주시,연동,제주시내,한식,돼지고기,0.04,0.08,0,0,0.01,0.03,0.02,5000,다다06b00a
202312,오늘김밥,제주시,연동,제주시내,간식,분식,0.52,3.62,0.02,0.27,0.1,1.45,0.13,1557,다나06b99b
202312,옹근집,제주시,오라동,제주시내,한식,가정식,0.26,0.35,0.09,0.06,0.13,0.17,-0.06,10554,다나07a99a
202312,마마무말가든,제주시,오라동,제주시내,한식,고기,0.43,0.16,0.33,0.44,0.38,0.44,-0.1,11665,다나07b98a
202312,국수냐국밥이냐,서귀포시,대륜동,서귀포시내,한식,가정식,0.16,0.71,0.04,0.29,0.06,0.49,0.13,1569,다나07b73b
202312,최고집,서귀포시,대륜동,서귀포시내,한식,단품요리 전문,1.48,0.48,0.15,0.2,0.38,0.33,-0.1,11760,다나07b73b
202312,카페봄봄,제주시,외도동,제주시내,음료,커피,0.48,6.52,0,0.18,0.08,2.34,-0.05,9765,다다00b00a
202312,일품순두부중문점,서귀포시,중문동,서귀포시내,한식,순두부,1.45,4.33,0.17,1.03,0.39,2.35,-0.2,13433,다나00b73b
202312,주식회사 키코앤일레인,서귀포시,중문동,서귀포시내,한식,가정식,0,0.16,0.02,0.12,0.02,0.16,0.01,5418,다나01a74a
202312,노형삼다오리,제주시,노형동,제주시내,한식,오리,1.07,0.52,0.01,0.02,0.18,0.19,-0.01,7487,다다05a00a
202312,동협한라회초밥,제주시,연동,제주시내,아시아음식,일식,0,0,0.01,0.03,0.01,0.03,-0.02,7954,다다05b00a
202312,해피소울라운지,제주시,연동,제주시내,한식,단품요리 전문,1.12,0.91,0.04,0.18,0.21,0.47,0.02,4797,다나05b99b
202312,성심돈,제주시,연동,제주시내,한식,돼지고기,0.49,0.37,0.01,0.03,0.09,0.15,0.03,4452,다다05b00a
202312,모이소,제주시,연동,제주시내,한식,단품요리 전문,0.06,0.32,0.55,3.39,0.53,3.1,-1.37,15059,다나06a99b
202312,해방,제주시,연동,제주시내,한식,단품요리 전문,1.52,1.03,0.13,0.29,0.36,0.6,-0.2,13348,다나06a99a
202312,임씨네왕갈비탕,서귀포시,대천동,서귀포시내,한식,갈비,0.25,0.64,0.03,0.15,0.07,0.35,-0.16,12894,다나07a73b
202312,아지참치,서귀포시,대천동,서귀포시내,아시아음식,참치,0.23,0.12,0.08,0.09,0.11,0.12,-0.04,9318,다나07a71b
202312,제주비스타케이월드컵,서귀포시,대륜동,서귀포시내,부페,뷔페,0.13,0.04,0.18,0.65,0.19,0.59,-0.12,12167,다나07b73b
202312,트레비어 제주본점,제주시,삼도1동,제주시내,주점및주류판매,맥주/요리주점,1.03,0.95,0.02,0.11,0.18,0.41,-0.02,7784,다다08b01a
202312,고구려,제주시,연동,제주시내,한식,단품요리 전문,2.26,1.55,0.04,0.08,0.39,0.59,-0.02,8273,다나05b98b
202312,오마뎅 제주연동점,제주시,연동,제주시내,한식,가정식,0.28,1.47,0,0.06,0.05,0.55,-0.02,8274,다나05b98b
202312,회사가는날,제주시,연동,제주시내,한식,가정식,0.25,0.16,0.03,0.05,0.07,0.09,-0.01,7010,다다05b00a
202312,공차,제주시,연동,제주시내,음료,커피,0.53,3.34,0.05,0.77,0.13,1.8,0,6125,다다06a00a
202312,도원꼬치튀김객,제주시,연동,제주시내,한식,가정식,0.06,0.04,0,0.03,0.01,0.04,0.04,4072,다나06a99b
202312,청담회장님댁제주점,제주시,연동,제주시내,한식,단품요리 전문,0.21,0.08,0,0,0.03,0.03,-0.03,8538,다나06b99b
202312,호연장,제주시,연동,제주시내,한식,단품요리 전문,0.01,0.03,0,0,0,0.01,-0.01,7115,다나06b99b
202312,아임누,제주시,연동,제주시내,한식,단품요리 전문,0.11,0.95,0,0.02,0.02,0.33,0.06,3224,다나07a99b
202312,제주양반갈비법환점,서귀포시,대륜동,서귀포시내,한식,갈비,1.78,1.15,0.23,0.38,0.5,0.72,-0.02,8275,다나07a71b
202312,케미이모,서귀포시,대륜동,서귀포시내,한식,단품요리 전문,0.02,0.19,0,0,0,0.06,-0.01,7011,다나07b73b
202312,고수참치 오마카세,제주시,용담2동,제주시내,일식.회,회,0.43,0.2,0.08,0.08,0.14,0.13,-0.04,9528,다다07b02a
202312,샐러드윤,제주시,용담2동,제주시내,한식,단품요리 전문,0.01,0.08,0,0,0,0.03,0.02,5001,다다08a02b
202312,고기짱,제주시,용담2동,제주시내,한식,단품요리 전문,0.16,0.24,0,0.02,0.03,0.09,-0.05,9937,다다08a02b
202312,팡포차,제주시,용담1동,제주시내,한식,가정식,0.08,0.15,0,0.01,0.01,0.06,-0.03,8539,다다08a01b
202312,그집글라,제주시,오라동,제주시내,한식,단품요리 전문,0.57,2.66,0.09,0.8,0.17,1.6,-0.91,14957,다다08a01a
202312,만장일치본점,제주시,삼도2동,제주시내,한식,가정식,0.88,0.87,0.05,0.15,0.19,0.43,0.15,1400,다다09a03a
202312,금하식당,서귀포시,대륜동,서귀포시내,한식,가정식,0.31,0.83,0.05,0.29,0.09,0.53,0.34,408,다나09a74a
202312,곰솔해장국,제주시,삼도2동,제주시내,한식,해장국,0.09,0.17,0,0,0.01,0.06,-0.04,9319,다다09a02a
202312,올댓제주,제주시,건입동,제주시내,주점,주류,0.1,0.04,0,0,0.02,0.01,0.05,3648,다다09b03a
202312,대패랑 도남점,제주시,이도2동,제주시내,한식,단품요리 전문,0.75,0.75,0,0.02,0.12,0.27,0.09,2443,다다09b00a
202312,장미맨숀제주시청점,제주시,이도2동,제주시내,주점및주류판매,맥주/요리주점,0.92,0.95,0.03,0.09,0.18,0.4,0.07,3067,다다09b01a
202312,육십짬뽕,제주시,이도2동,제주시내,아시아음식,중식,0.09,0.2,0.01,0.03,0.02,0.09,0.13,1570,다다10a00b
202312,불닭공장신산점,제주시,일도2동,제주시내,한식,치킨,1.34,2.19,0,0.02,0.22,0.74,-0.22,13547,다다10a02a
202312,토스트카페마리 제주이도점,제주시,이도2동,제주시내,간식,커피,0.33,2.54,0.01,0.09,0.06,0.93,0.45,252,다다10a00b
202312,비비큐 남광점,제주시,이도2동,제주시내,패스트푸드,치킨,0.54,1.31,0.01,0.08,0.1,0.51,0.1,2157,다다10b00b
202312,아빠가만든찜,제주시,건입동,제주시내,한식,가정식,0.58,0.95,0,0,0.09,0.32,-0.04,9220,다다10b02b
202312,츄러스1500제주이도점,제주시,이도2동,제주시내,간식,베이커리,0.22,1.75,0,0.09,0.04,0.67,0.08,2726,다다10b00a
202312,싱겟물바당,제주시,이도2동,제주시내,한식,단품요리 전문,0.35,0.48,0.03,0.11,0.08,0.25,-0.03,8540,다다11a01b
202312,카페인동광,제주시,일도2동,제주시내,한식,커피,0.02,0.08,0,0,0,0.03,-0.03,8541,다다11a02a
202312,웨이브메이커컴퍼니 주식회사,제주시,아라동,제주시내,아시아음식,일식,1.95,0.83,0.09,0.08,0.39,0.35,-0.04,9221,다다11a00a
202312,수컴퍼니,제주시,일도2동,제주시내,양식,양식,0.21,0.08,0.11,0.06,0.14,0.08,-0.04,9389,다다11a02a
202312,얄개,제주시,일도2동,제주시내,한식,단품요리 전문,0.36,0.44,0,0,0.06,0.15,-0.01,6970,다다11a01b
202312,혜화어묵당제주점,제주시,삼도1동,제주시내,주점및주류판매,꼬치구이,0.27,0.36,0,0.02,0.05,0.13,-0.06,10251,다다08b01b
202312,으뜸아이스크림전문점(서광점),제주시,삼도1동,제주시내,간식,아이스크림/빙수,0.19,2.15,0,0.1,0.03,0.81,-0.26,13837,다다09a01a
202312,하루방보쌈,제주시,삼도2동,제주시내,한식,보쌈,8.48,7.67,0.25,0.57,1.58,3.07,-0.46,14571,다다09a03a
202312,장미카페,제주시,이도1동,제주시내,음료,커피,0.03,0.07,0,0,0.01,0.02,-0.01,7116,다다09a02b
202312,빠름,제주시,삼도1동,제주시내,아시아음식,중식,0.42,0.91,0,0.03,0.07,0.33,0.05,3707,다다09a01a
202312,순백,제주시,이도1동,제주시내,한식,단품요리 전문,0.24,1.51,0,0.03,0.04,0.53,0.29,536,다다09b01a
202312,일품순두부청사점,제주시,이도2동,제주시내,한식,순두부,1.91,5.56,0.03,0.21,0.33,2.05,0.34,397,다다09b00a
202312,금별맥주 제주시청점,제주시,이도2동,제주시내,주점및주류판매,맥주/요리주점,0.47,0.62,0.02,0.07,0.1,0.27,1.06,46,다다09b01a
202312,솔지시청점,제주시,이도2동,제주시내,한식,가정식,1.86,1.35,0.15,0.3,0.44,0.72,-0.06,10216,다다10a01a
202312,통시돈,제주시,일도2동,제주시내,한식,돼지고기,2.78,1.95,0.06,0.09,0.5,0.73,-0.1,11666,다다10a02b
202312,친구야한잔하자,제주시,이도2동,제주시내,주점및주류판매,맥주/요리주점,0.14,0.24,0,0.02,0.03,0.09,0,6126,다다10a01a
202312,초우,제주시,일도2동,제주시내,한식,가정식,0.39,0.32,0.02,0.02,0.08,0.12,0.11,1870,다다10a02a
202312,마식당,제주시,일도2동,제주시내,한식,가정식,0.36,0.68,0,0.02,0.06,0.24,-0.07,10704,다다10b02b
202312,김반장,제주시,일도2동,제주시내,한식,가정식,1.87,1.19,0,0,0.3,0.4,-0.04,9683,다다10b01b
202312,동문야시장,제주시,일도1동,제주시내,한식,단품요리 전문,0.13,1.07,0.33,4.96,0.33,4.74,-1.16,15022,다다09b02b
202312,던킨도너츠 제주시청점,제주시,이도2동,제주시내,카페,커피,1.72,10.05,0.04,0.69,0.31,3.98,-0.41,14467,다다09b01a
202312,만두사랑,제주시,이도2동,제주시내,간식,만두,0.07,0.56,0,0.02,0.01,0.2,-0.11,12057,다다09b00b
202312,중식당제주법원점,제주시,이도2동,제주시내,아시아음식,중식,1.91,8.03,0.07,0.75,0.37,3.35,-0.85,14937,다다10a00b
202312,메종드쁘티푸르,제주시,아라동,제주시내,베이커리.디저트,베이커리,4.14,12.28,0.08,0.57,0.73,4.62,-0.82,14926,다다11a00a
202312,언니네점빵카페포차,제주시,이도2동,제주시내,음료,베이커리,0,0,0,0.01,0,0,0,6127,다다11a00b
202312,돈사향서귀포점,서귀포시,천지동,서귀포시내,한식,돼지고기,0.2,0.16,0.1,0.17,0.13,0.2,-0.02,8276,다나12b73b
202312,자담치킨 제주서귀포점,서귀포시,중앙동,서귀포시내,피자.치킨.햄버거,치킨,0.07,0.12,0.01,0.06,0.02,0.09,0.03,4453,다나12b73b
202312,주먹밥이야기,제주시,화북동,제주시내,한식,단품요리 전문,0.23,1.47,0.01,0.08,0.04,0.56,0.07,3068,다다13a03b
202312,제주흑돼지마씸,제주시,삼도2동,제주시내,한식,돼지고기,0.19,0.12,0.5,0.81,0.5,0.76,-0.18,13206,다다09a03a
202312,영흥반점 이도점,제주시,이도1동,제주시내,중식,중식,0.28,0.6,0.01,0.08,0.05,0.27,0.26,613,다다09a02a
202312,다우인푸드,제주시,이도2동,제주시내,한식,단품요리 전문,0.09,0.12,0.01,0.09,0.02,0.12,-0.03,8542,다다09a00a
202312,남문숯불바베큐&치킨 본점,제주시,삼도2동,제주시내,피자.치킨.햄버거,치킨,2.09,3.26,0.01,0.06,0.34,1.14,0.12,1694,다다09a02a
202312,시민명가,제주시,삼도2동,제주시내,한식,단품요리 전문,0.22,0.64,0,0,0.04,0.21,0,6128,다다09a01b
202312,모드락탑동점,제주시,건입동,제주시내,한식,단품요리 전문,0.67,1.11,0.33,1.09,0.41,1.33,0.24,702,다다09a03a
202312,쁘티,제주시,이도2동,제주시내,한식,단품요리 전문,0.25,2.66,0,0.03,0.04,0.92,0.06,3404,다다10a00b
202312,컴포즈커피제주동초교점,제주시,일도2동,제주시내,음료,커피,0.25,2.95,0.01,0.36,0.05,1.31,0.22,801,다다10a02b
202312,베이커리우빵,제주시,이도2동,제주시내,간식,베이커리,0.34,1.35,0.02,0.2,0.07,0.63,0.25,646,다다10a01a
202312,미묘,제주시,이도2동,제주시내,한식,단품요리 전문,1.61,0.71,0.04,0.06,0.29,0.29,-0.08,11112,다다11a00b
202312,BHC치킨 제주인제점,제주시,일도2동,제주시내,피자.치킨.햄버거,치킨,1.1,2.98,0.01,0.05,0.18,1.04,-0.1,11877,다다11a01b
202312,제주보리촌,제주시,이도2동,제주시내,간식,베이커리,0.1,0.52,0,0,0.02,0.17,0.01,6076,다다11a00b
202312,라우나 (La UNA),제주시,아라동,제주시내,양식,양식,0.42,0.29,0.02,0.03,0.09,0.12,-0.03,8543,다나11b98a
202312,한스델리 제주서귀포점,서귀포시,중앙동,서귀포시내,양식,패밀리 레스토랑,0.7,1.95,0.02,0.15,0.13,0.78,-0.04,9684,다나12b73a
202312,우녁집,서귀포시,정방동,서귀포시내,한식,가정식,0.72,0.45,0.16,0.28,0.27,0.4,-0.37,14355,다나12b73a
202312,청년다방 서귀포점,서귀포시,중앙동,서귀포시내,음료,커피,0.17,0.44,0,0.03,0.03,0.17,0.15,1375,다나12b73b
202312,깨끗한집,서귀포시,중앙동,서귀포시내,한식,가정식,0.07,0.24,0.03,0.21,0.04,0.27,-0.05,10087,다나12b73b
202312,서귀포생고기,서귀포시,동홍동,서귀포시내,한식,단품요리 전문,0.36,0.54,0.01,0.02,0.07,0.2,-0.09,11564,다나13b73b
202312,제주보쌈 삼화점,제주시,화북동,제주시내,고기,보쌈,0.35,0.56,0,0.02,0.06,0.2,0.11,1938,다다14a03a
202312,산들치킨일도점,제주시,일도2동,제주시내,패스트푸드,치킨,0.07,0.2,0,0,0.01,0.07,0.01,5908,다다10b01b
202312,아이스크림할인점,제주시,아라동,제주시내,간식,아이스크림/빙수,0.44,3.14,0,0.08,0.07,1.12,0.23,748,다나11a98a
202312,추사밥상월정,제주시,아라동,제주시내,한식,가정식,0.38,0.4,0.01,0.05,0.07,0.17,0.09,2341,다나11a98b
202312,뚜레쥬르 제주이도베라체점,제주시,아라동,제주시내,간식,베이커리,3.7,14.78,0.07,0.66,0.65,5.53,0.16,1194,다다11a00a
202312,아저씨퓨전포차,제주시,일도2동,제주시내,한식,단품요리 전문,0.15,0.16,0.01,0.02,0.04,0.07,-0.01,7488,다다11a01b
202312,제주도그녀,제주시,이도2동,제주시내,한식,단품요리 전문,0.29,1.51,0,0.05,0.05,0.55,-0.21,13501,다다11b00b
202312,지코바치킨 아라점,제주시,아라동,제주시내,패스트푸드,치킨,0.27,0.75,0,0.03,0.05,0.28,-0.14,12559,다나11b98b
202312,만복김밥,제주시,화북동,제주시내,간식,분식,0.21,0.99,0.02,0.23,0.05,0.53,-0.08,11241,다다12b01b
202312,지꺼진식당,제주시,화북동,제주시내,한식,가정식,0.26,0.52,0,0.02,0.04,0.19,0.22,802,다다13a03b
202312,야간학교,서귀포시,동홍동,서귀포시내,한식,가정식,0.24,0.6,0.01,0.06,0.05,0.25,0,6129,다나13b74a
202312,사랑회요,서귀포시,동홍동,서귀포시내,한식,단품요리 전문,0.79,0.32,0.01,0.02,0.13,0.12,-0.03,8544,다나13b74a
202312,커피초아,제주시,화북동,제주시내,음료,커피,0.14,0.75,0,0,0.02,0.25,0.07,2837,다다14a03a
202312,커피516,서귀포시,동홍동,서귀포시내,음료,커피,0.03,0.12,0,0.02,0.01,0.05,0.05,3553,다나14a74a
202312,외도다해네삼화점,제주시,삼양동,제주시내,한식,가정식,0.64,1.55,0.01,0.05,0.11,0.56,0.09,2444,다다14b02b
202312,크로와상 제주빵집,제주시,삼양동,제주시내,베이커리.디저트,베이커리,1.93,8.74,0.02,0.21,0.33,3.11,0.02,4798,다다14b03a
202312,대원아구찜,제주시,삼양동,제주시내,한식,아구찜,0.12,0.15,0,0,0.02,0.05,0.02,5002,다다14b03b
202312,동막골삼화점,제주시,삼양동,제주시내,한식,가정식,1.32,3.1,0.04,0.2,0.25,1.21,0.07,2789,다다14b03b
202312,컬투치킨&포차 삼화점,제주시,삼양동,제주시내,피자.치킨.햄버거,치킨,0.23,0.4,0,0,0.04,0.13,0,6130,다다15a03b
202312,오야짬뽕,제주시,봉개동,제주시내,아시아음식,중식,1.26,3.22,0,0.02,0.2,1.09,0.04,4280,다다15b00a
202312,고기프로,서귀포시,동홍동,서귀포시내,한식,단품요리 전문,1.13,2.93,0.02,0.13,0.2,1.1,-0.27,13959,다나13b73b
202312,제과빵빵,서귀포시,효돈동,서귀포시내,간식,베이커리,0.11,0.44,0.01,0.2,0.03,0.32,-0.07,10775,다나17a75a
202312,백금당제주점,제주시,아라동,제주시내,음료,커피,0.49,1.27,0.01,0.03,0.08,0.45,-0.06,10252,다다11a00a
202312,케이빈,제주시,아라동,제주시내,한식,단품요리 전문,0.38,1.79,0.01,0.11,0.07,0.69,-0.02,7780,다나11b98b
202312,고도500,제주시,아라동,제주시내,한식,가정식,0.36,1.71,0.07,0.68,0.13,1.17,-0.1,11656,다나12a94a
202312,투다리한라점,제주시,화북동,제주시내,주점및주류판매,꼬치구이,0.6,0.75,0.01,0.02,0.1,0.27,-0.09,11578,다다13a03b
202312,주식회사 바다어멍,서귀포시,정방동,서귀포시내,한식,단품요리 전문,0.13,0.12,1.56,2.41,1.49,2.17,-0.5,14639,다나13a73a
202312,독도참치 서귀포점,서귀포시,중앙동,서귀포시내,일식.회,회,0.39,0.28,0.01,0.02,0.07,0.11,-0.03,8545,다나13a73a
202312,서귀포괸당네갈치요리집,서귀포시,송산동,서귀포시내,한식,단품요리 전문,0.08,0.04,0.12,0.35,0.13,0.32,-0.01,7489,다나13a72b
202312,서울불고기,서귀포시,동홍동,서귀포시내,한식,단품요리 전문,0.6,1.15,0.02,0.05,0.11,0.43,0.06,3225,다나13b73b
202312,새터우동이랑충무김밥,서귀포시,동홍동,서귀포시내,간식,우동,0.09,0.16,0,0.02,0.02,0.07,0.01,5909,다나13b73b
202312,고봉민김밥인 화북점,제주시,화북동,제주시내,분식,분식,0.22,1.27,0,0.02,0.04,0.44,0.18,1047,다다14a02b
202312,수원왕,제주시,삼양동,제주시내,한식,가정식,3.21,2.07,0.05,0.05,0.55,0.73,-0.02,8277,다다14b03b
202312,핸즈커피도련점,제주시,삼양동,제주시내,음료,커피,0.33,1.31,0,0.02,0.05,0.45,0.04,4205,다다15a01b
202312,항골,제주시,이호동,제주시내,한식,단품요리 전문,0.26,0.16,0.02,0.03,0.06,0.08,0.05,3554,다다03a01a
202312,위즈커피,제주시,외도동,제주시내,카페,커피,0.65,3.1,0.01,0.14,0.11,1.16,0.11,1845,다다00b00a
202312,꽃이피다,제주시,노형동,제주시내,한식,단품요리 전문,0.01,0.04,0,0,0,0.01,-0.01,7117,다나05a98b
202312,도두어부의밥상,제주시,도두동,제주시내,한식,가정식,0.29,0.48,0.15,0.47,0.19,0.57,-0.04,9204,다다04a01b
202312,일등본가,제주시,노형동,제주시내,한식,가정식,0.68,1.15,0.01,0.03,0.11,0.41,0.04,3872,다다04b00a
202312,진군길40,제주시,노형동,제주시내,한식,단품요리 전문,0.5,0.28,0.02,0.03,0.1,0.12,-0.09,11471,다나05a98b
202312,아비꼬제주노형점,제주시,노형동,제주시내,한식,단품요리 전문,0.41,1.04,0.02,0.14,0.09,0.47,-0.07,10663,다나05b99b
202312,숙성1퍼센트,제주시,노형동,제주시내,한식,단품요리 전문,0,0,0.05,0.06,0.04,0.05,0.03,4454,다나05b99b
